"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","08/02/2021","","Reunião de Coordenação","Esplanada Bloco R sala 804.","10:00","11:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","08/02/2021","","Reunião com Central de Compras do Ministério da Economia . Assunto: Contratação em libras","Sala de Videoconferência - 641","16:00","17:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","09/02/2021","","Reunião com equipe da UNB","Sala de Videoconferência - 641","11:00","12:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","09/02/2021","","Reunião sobre Gestão Orçamentária e Financeira - EBC","Videoconferência","15:00","16:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","09/02/2021","","Reunião sobre Layout","Esplanada dos Ministério Bloco R sala 804","16:30","17:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","10/02/2021","","Despacho interno","Esplanada dos Ministério Bloco R sala 804","15:00","18:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","10/02/2021","","Configuração do tokem no SERPRO","Esplanada dos Ministério Bloco R sala 804","09:00","10:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","10/02/2021","","Despacho interno","Esplanada dos Ministérios - Bloco A - sala 623","11:00","12:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","11/02/2021","","Despacho interno","Esplanada dos Ministérios - Bloco A - sala 623","09:00","11:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","11/02/2021","","Despacho interno","Esplanada dos Ministérios - Bloco A - sala 623","15:00","18:00","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","12/02/2021","","Despacho interno","Esplanada dos Ministérios - Bloco A - sala 623","09:30","11:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","12/02/2021","","Reunião sobre Plano de Desenvolvimento de Pessoas","Videoconferência","15:00","16:30","",""
"Subsecretário de Orçamento e Administração","","Ministéro das Comunicações","Djair Fiorillo Lopes","13/02/2021","","","Videoconferência","","","",""
