"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","19/11/2020","","Videoconferência com o Sr. Fernando Silveira Camargo do Ministério da Agricultura","Videoconferência","13:30","15:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","19/11/2020","","Reunião com a Mundie Advogados e VIASAT","Gabinete da SEXEC","11:00","12:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","19/11/2020","","Despacho interno","Gabinete da SEXEC","10:30","11:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","19/11/2020","","Despacho interno com o Ministro de Estado das Comunicações, Sr. Fábio Faria","Gabinete do MCOM","14:00","14:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","20/11/2020","","Despacho interno","Gabinete do MCOM","09:00","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","20/11/2020","","Reunião com o Sr. Juarez Quadros","Gabinete do MCOM","10:00","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","20/11/2020","","Despacho interno com o Ministro de Estado das Comunicações, Sr. Fábio Faria","Gabinete do MCOM","17:30","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","20/11/2020","","Reunião com o Grupo Oi","Gabinete do MCOM","14:30","15:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","20/11/2020","","Videoconferência com o Sr. Hiroaki Machii - Ministério da Economia, Comércio e Indústria do Governo Japonês","Gabinete do MCOM","15:30","16:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","23/11/2020","","Despacho interno","Gabinete da SEXEC","10:30","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","23/11/2020","","Reunião com o Sr. Carlos Manoel Baigorri da Anatel","Gabinete da SEXEC","11:00","12:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","23/11/2020","","Reunião Preparatória para a 14ª Reunião do CPPI","Videoconferência","15:00","17:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","23/11/2020","","Reunião com Sra. Rosilda Prates Presidente da P&D Brasil","Videoconferência","17:00","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","24/11/2020","","Reunião com o Presidente da República e Conselheiros da Anatel","Palácio do Planalto","14:00","14:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","24/11/2020","","Acompanha o Ministro de Estado das Comunicações, Sr. Fábio Faria, em audiência com a Ministra de Estado da Agricultura, Pecuária e Abastecimento, Sra Tereza Cristina Correa da Costa Dias e Presidente do Incra, Sr. Geraldo Melo FilhoAssentamentos Rurais","Gabinete do MCOM","16:00","17:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","24/11/2020","","464ª Reunião Ordinária do Conselho de Administração da Telebras","Videoconferência","09:30","13:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","24/11/2020","","Participa da Cerimônia de Aniversário 20 Anos do Fundo para o Desenvolvimento Tecnológico das Telecomunicações (Funttel)","Auditório do MCOM","17:00","18:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","25/11/2020","","16ª Reunião do Comitê Interministerial SEPPI/CORREIOS","Videoconferência","18:00","19:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","25/11/2020","","Reunião com o Presidente do CPqD, Sr. Sebastião Sahão júnior e equipe","Videoconferência","11:00","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","25/11/2020","","Reunião com o Sr. Paulo Alvim do MCTI","Videoconferência","17:00","18:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","25/11/2020","","Despacho interno","Gabinete da SEXEC","14:00","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","26/11/2020","","Reunião com o Secretário Executivo do Ministério da Economia, Marcelo Pacheco dos Guaranys","Ministério da Economia","10:00","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","26/11/2020","","Despacho interno","Gabinete da SEXEC","14:00","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","26/11/2020","","Representa o Ministro de Estado das Comunicações, Sr. Fábio Faria, no Lançamento dos Programas CODEX e SUper BR e 8º Revogaço","Palácio do Planalto","16:00","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","26/11/2020","","Reunião com o Assessor Parlamentar do MCOM, Sr. Wagner Neto","Videoconferência","11:30","12:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","26/11/2020","","Reunião de alinhamento com os Secretários do MCOM","Gabinete da SEXEC","14:30","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","27/11/2020","","Reunião com o Secretário Especial Adjunto de Desburocratização, Gestão e Governo Digital do Ministério da Economia, Sr. Gleisson Rubin","Videoconferência","11:00","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","27/11/2020","","Reunião com o Secretário Especial da Cultura, Sr. Mário Frias","Gabinete da SEXEC","11:30","00:00","",""
