"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Ministro","","Ministério das Comunicações","Fábio Faria","28/07/2020","","André Spigariol, Revista Crusoé","Gabinete do Ministro","16:30","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","28/07/2020","","Felipe Carreras, Deputado Federal","Gabinete do Ministro","17:00","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","28/07/2020","","Romero Jucá, Ex-senador","Gabinete do Ministro","17:30","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","29/07/2020","","Marcos Tolentino, Presidente da Rede Brasil de Televisão","Gabinete do Ministro","10:00","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","29/07/2020","","Colbert Martins Filho, Prefeito de Feira de Santana (BA)","Gabinete do Ministro","10:30","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","29/07/2020","","Vivien Suruagy, Presidente da Confederação Nacional da Tecnologia da Informação e Comunicação","Gabinete do Ministro (videoconferência)","11:00","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","29/07/2020","","Domingos Neto, Deputado Federal","Gabinete do Ministro","11:30","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","29/07/2020","","Bruno Giovanni, Rádio 96FM","Gabinete do Ministro (videoconferência)","12:30","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","29/07/2020","","Damião Feliciano, Deputado Federal","Gabinete do Ministro (videoconferência)","14:15","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","29/07/2020","","Daniela Ribeiro, Senadora","Gabinete do Ministro (videoconferência)","14:30","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","29/07/2020","","Vitor Elísio, Secretário de Telecomunicações, e Artur Coimbra, Secretário-Adjunto","Gabinete do Ministro","15:00","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","29/07/2020","","Cerimônia de Lançamento da Campanha Mulheres Rurais, Mulheres com Direitos","Palácio do Planalto","16:00","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","29/07/2020","","Ciro Nogueira, Senador","Gabinete do Ministro","16:45","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","29/07/2020","","Carlos Henrique Gaguim, Deputado Federal - Vice-Líder do Governo","Gabinete do Ministro","17:00","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","29/07/2020","","Pedro Lupion, Deputado Federal","Gabinete do Ministro","17:30","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","29/07/2020","","Renata Abreu, Deputada Federal","Gabinete do Ministro","17:45","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","29/07/2020","","Congresso Digital da OAB - ""Covid-19: Repercussões jurídicas e Sociais da Pandemia""","Gabinete do Ministro (videoconferência)","18:30","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","30/07/2020","","Guilherme Campos, ex-deputado federal","Gabinete do Ministro","10:00","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","30/07/2020","","Perpétua Almeida, Deputada Federal","Gabinete do Ministro","10:30","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","30/07/2020","","Rodrigo de Castro, Deputado Federal","Gabinete do Ministro","10:45","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","30/07/2020","","Conferência com grupo Credit Suisse","Gabinete do Ministro (videoconferência)","11:00","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","30/07/2020","","Naira Trindade, O Globo","Gabinete do Ministro","11:30","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","03/08/2020","","Marcelo Álvaro Antônio, Ministro do Turismo","Gabinete do Ministro","16:00","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","03/08/2020","","Vicente Aquino, Conselheiro da Anatel","Gabinete do Ministro","16:30","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","03/08/2020","","Roberto Garcia, Valter Pascoto e Angela Rehem, representantes da iDTV","Gabinete do Ministro","17:00","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","03/08/2020","","Bruna Aidar, HuffPost","Gabinete do Ministro","17:30","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","04/08/2020","","35ª Reunião do Conselho de Governo","Palácio do Planalto","09:30","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","04/08/2020","","Morgan Doyle, Banco Interamericano de Desenvolvimento (BID)","Gabinete do Ministro","14:30","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","04/08/2020","","Alexandre Barreto de Souza, presidente do CADE","Gabinete do Ministro","15:15","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","04/08/2020","","Delegado Valdir, Deputado Federal","Gabinete do Ministro","18:15","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","04/08/2020","","Paula Pinha, diretora de Política Pública do Netflix; Bruno Rossini, Chefe de Comunicação Brasil; e Ana Paula Bialer; Consultora Netflix Brasil","Gabinete do Ministro (videoconferência)","16:00","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","04/08/2020","","Fernando Rodolfo, Deputado Federal","Gabinete do Ministro","16:45","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","04/08/2020","","Telmário Mota, Senador","Gabinete do Ministro","17:45","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","04/08/2020","","Rogério Marinho, Ministro do Desenvolvimento Regional","Ministério do Desenvolvimento Regional","17:00","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","04/08/2020","","Francisco Junior, Deputado Federal","Gabinete do Ministro","18:30","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","04/08/2020","","Gabriel Rocha Kanner, Presidente do Instituto Brasil 200","Gabinete do Ministro","18:00","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","04/08/2020","","Felipe Barros, Deputado Federal","Gabinete do Ministro","19:00","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","05/08/2020","","Eduardo Ricotta, CEO da Ericson; e Georgia Sbrana, vice-presidente de Marketing da Ericson","Gabinete do Ministro","10:00","11:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","05/08/2020","","Luiz Tonisi, diretor-geral da Nokia Brasil; Wilson Cardoso, diretor-técnico da Nokia Brasil; e Aluízio Byrro, presidente do conselho da Nokia Brasil","Gabinete do Ministro","11:00","11:30","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","05/08/2020","","Deputado Davi Soares (DEM/SP)","Gabinete do Ministro","11:45","12:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","05/08/2020","","Deputado Ney Leprevost (PSD/PR)","Gabinete do Ministro","14:45","15:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","05/08/2020","","Alexandre Sampaio de Abreu, presidente da Federação Brasileira de Hospedagem e Alimentação (FBHA); e Habib Chalita, presidente do Sindicato de Hotéis, Restaurantes, Bares e Similares do Rio Grande do Norte (SHRBS/RN)","Gabinete do Ministro","15:00","16:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","05/08/2020","","Deputado Ricardo Barros (PP/PR)","Gabinete do Ministro","15:30","16:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","05/08/2020","","Deputado Silvio Costa Filho (Republicanos/PE)","Gabinete do Ministro","16:15","16:30","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","05/08/2020","","Deputado Hugo Leal (PSD/RJ)","Gabinete do Ministro","16:30","00:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","05/08/2020","","Raquel de Oliveira, presidente da TV Mundial; Luciana Viana Alves; e Marçal Alves de Almeida, diretor da TV Mundial","Gabinete do Ministro","17:00","17:30","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","05/08/2020","","Deputado Alceu Moreira (MDB/RS)","Gabinete do Ministro","17:30","18:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","05/08/2020","","Deputado João Bacelar (PL/BA)","Gabinete do Ministro","17:45","18:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","05/08/2020","","Gabriel Rocha Kanner, Presidente do Instituto Brasil 200","Gabinete do Ministro","18:00","18:15","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","05/08/2020","","Deputado Sóstenes Cavalcante (DEM/RJ)","Gabinete do Ministro","18:15","18:30","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","10/08/2020","","José Maria Junqueira Sampaio Meirelles, gerente Juridico da Telebras","Gabinete do Ministro","11:00","12:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","10/08/2020","","Vitor Elisio Góes De Oliveira Menezes, secretário de Telecomunicações","Gabinete do Ministro","18:30","19:30","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","11/08/2020","","Webinar do TCU - ""Critérios técnicos para alocação de verbas em campanhas publicitárias do Governo Federal""","Gabinete do Ministro","10:00","11:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","11/08/2020","","Webinário do IGP - ""Fakenews e seus impactos na Justiça e na Administração""","Gabinete do Ministro","12:00","13:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","11/08/2020","","Deputado Aluisio Mendes (PSC/MA)","Gabinete do Ministro","14:45","15:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","11/08/2020","","Brivia Dez","Gabinete do Ministro","15:00","15:45","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","11/08/2020","","Deputado Daniel Freitas (PSL/SC)","Gabinete do Ministro","15:45","16:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","11/08/2020","","Deputado Evair Melo (PP/ES","Gabinete do Ministro","16:00","16:30","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","11/08/2020","","Deputado João Campos (Republicanos/GO)","Gabinete do Ministro","16:30","17:00","",""
"Ministro","","Ministério das Comunicações","Fábio Faria","11/08/2020","","Deputado Estadual Delegado Cavalcanti (PSL/CE)","Gabinete do Ministro","16:45","17:00","",""
