"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","20/11/2020","","Reunião sobre Politica Nacional de Desenvolvimento-","Ministério das Comunicações","15:00","15:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","20/11/2020","","Reunião sobre Plano de transformação Digital, gov.br e centralização de serviços de TI - M. Comunicações","Webconferência","14:00","15:00","Ulysses Melo - Secretário Adjunto, Loyane, Ana Tereza Correia de Castro, Merched, Felipe Cruz, Flávia Duarte do Nascimento - Secretária-Executiva Adjunta do Ministério das Comunicações;, Wanessa Queiroz de Souza Oliveira - Subsecretária de Planejamento e Tecnologia da Informação; e, Daniel Miranda Pontes Rogério - Coordenador-Geral de Tecnologia da Informação.","Plano de transformação Digital, gov.br e centralização de serviços de TI."
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","20/11/2020","","Reunião sobre Politica Nacional de Desenvolvimento-","Ministério das Comunicações","17:30","18:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","20/11/2020","","Reunião sobre Plano de Transição Secom/Mcom","Palácio do Planalto","10:00","11:00","Clovis Félix Curado Júnior, Secretário Especial de Administração, - Edilson Portela Franca, Secretário Especial Adjunto de Administração, - Humberto Miranda Cardoso, Assessor Especial, - Jose Stalin de Andrade Junior, Assessor, - Manuel Augusto Alves Silva, Diretor da DIGEP, - Maria Clotilde Prado, Diretora da DITEC Substituta, - Sérgio Cruz, Diretor da DIROF, - Maurílio dos Santos, Diretor da DILOG, - General Marcelo Eschiletti Caldas Rodrigues, Diretor da DIENP, - Flávia Nascimento, Secretária Adjunta do Ministério das Comunicações, - Alessandra Xavier, Coordenadora-Geral de Gestão e Pessoas, - Arthur Gomes Castro, Coordenador Geral de Planejamento Estratégico, - Daniel Miranda Pontes Rogério, Coordenador-Geral de Tecnologia da Informação, - Djair Fiorillo Lopes, Subsecretário de Orçamento e Finanças, - Lilian Almeida Barra, Coordenadora Geral de Orçamento e Finanças, - Wanessa de Oliveira, Subsecretária de Planejamento e Tecnologia da Informação","Controle dos trabalhos em andamento SECOM/Ministério das Comunicações"
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","20/11/2020","","Reunião sobre Politica Nacional de Desenvolvimento-","Ministério das Comunicações","18:00","18:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","23/11/2020","","Reunião sobre Politica Nacional de Desenvolvimento-","Webconferência","14:30","15:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","23/11/2020","","Reunião sobre Indicadores de Telecomunicação","Webconferência","10:30","12:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","24/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","15:30","16:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","24/11/2020","","Reunião sobre Atos Normativos Inferiores a Decreto","Webconferência","16:45","17:45","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","24/11/2020","","Reunião sobre Sistema PGD","Webconferência","16:45","17:15","",""
