"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","26/01/2021","","Sem compromissos oficiais","Santos/SP","09:00","18:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","27/01/2021","","Carlos Massa (Ratinho)- apresentador","São Paulo","11:00","12:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","27/01/2021","","Ibrahim Salem Alalawi - Consul Geral - Consulado-Geral dos Emirados Arabes Unidos São Paulo","São Paulo","17:00","18:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","28/01/2021","","Maurício Kotait, CEO ViacomCBS","São Paulo","11:30","13:00","Flavio Wodyslawski - ViacomCBS",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","29/01/2021","","Sem compromissos oficiais","São Paulo","09:00","18:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","01/02/2021","","Despacho interno","Palácio do Planalto 2º andar sala 207","16:00","20:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","01/02/2021","","Luis Benites - Diretor Emissoras Rede Massa/Sbt","Palácio do Planalto 2º andar sala 207","11:00","12:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","01/02/2021","","Paula Sayão - Diretora de Negócios Digitais do Banco do Brasil","Palácio do Planalto 2º andar sala 207","13:00","15:30","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","02/02/2021","","Deputado Federal Filipe Barros - PSL/PR","Palácio do Planalto 2º andar sala 207","15:00","16:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","02/02/2021","","Despacho interno","Palácio do Planalto 2º andar sala 207","08:00","12:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","03/02/2021","","Senador Jorginho Mello Líder do PL/SC","Palácio do Planalto 2º andar sala 207","11:00","11:30","Henrique Junqueira - Assessor Legislativo do Senador , Rodrigo Fayad, Secretário de Publicidade e Promoção - SECOM",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","03/02/2021","","Milton Ribeiro, Ministro de Estado da Educação","Gabinete do Ministro da Educação Esplanada Bloco “L”, 8º andar","16:00","17:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","03/02/2021","","Felipe Santa Cruz - Presidente OAB Brasília","SAS Q. 5 Asa Sul - Brasília - DF","13:00","13:30","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","03/02/2021","","Antonio Augusto de Carvalho(Tutinha) - Presidente Jovem Pan","Palácio do Planalto 2º andar sala 207","13:30","14:30","Marcelo Leopoldo Silva de Carvalho - Vice-Presidente Jovem Pan, Rodrigo Fayad - Secretário de Publicidade e Promoção - SECOM, João Paulo Dondelli - Diretor de Projetos Especiais - SECOM",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","03/02/2021","","Marcelo Magalhães - Secretário Especial do Esporte do Ministério da Cidadania","Videoconferência/Palácio Planalto 2º andar sala 207","15:00","16:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","03/02/2021","","Marcus Moraes - CEO Mude","Palácio do Planalto 2º andar sala 207","10:00","11:00","Rodrigo Fayad, Secretário de Publicidade e Promoção - SECOM",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","04/02/2021","","Nelcina Tropardi, Presidente da ABA","São Paulo","10:00","11:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","04/02/2021","","Fabio Coelho - Presidente Google","Av. Brigadeiro Faria Lima - São Paulo/SP","16:30","17:30","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","04/02/2021","","Reunião com o IAB em SP","R. Oscar Freire, 384 - Jardim Paulista, São Paulo","14:30","15:30","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","05/02/2021","","Douglas Tavolaro - CEO da CNN","São Paulo/SP","10:00","11:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","05/02/2021","","Colônia Libanesa, Padre Carbel Khoury Hanna","Catedral Maronita Nossa Senhora do Líbano Rua Tamandaré, 355 - Liberdade - São Paulo","13:00","14:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","08/02/2021","","Deputado  Artur Lira - Presidente da Câmara dos Deputados","Câmara dos Deputados Ed. Principal 1º pavimento Ala B sala 22 Gabinete da Presidência","15:15","15:30","Marcelo de Carvalho - Vice presidente REDE TV",""
