"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","13/11/2020","","Reunião com o General Pafiadache.","Ministério da Defesa, Anexo 1, sala 444.","15:00","16:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","16/11/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","16/11/2020","","Reunião de Pauta Semanal - SECOM.","Palácio do Planalto, 2º andar, sala 206.","17:30","18:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","16/11/2020","","Página SECOM.","ASCOM, bloco R, 9º andar, sala 902.","11:00","12:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","17/11/2020","","Reunião da Diretoria Colegiada.","Palácio do Planalto, 2º andar, sala 205.","11:00","12:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","17/11/2020","","Reunião com Felipe Cruz Pedri, Secretário de Comunicação Institucional do Ministério das Comunicações.","Palácio do Planalto, Anexo II, Ala A, térreo, Sala 106.","16:30","17:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","17/11/2020","","Reunião CGTI MCOM - SECOI.","Palácio do Planalto, 2º andar, sala 206.","15:00","16:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","18/11/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","18/11/2020","","Reunião com a Dra. Carolina Scherer Bicca.","Esplanada dos Ministérios, bloco R, 9º andar, sala 906.","16:30","17:30","","Pauta: Discutir sobre a Estrutura Regimental da SECOM."
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","18/11/2020","","Audiência com o Ministro das Comunicações, Fábio Faria.","Esplanada dos Ministérios, bloco R, 9º andar, sala 900.","16:00","17:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","19/11/2020","","Reunião GAI.","Palácio do Planalto, 2ª andar, sala 206.","14:00","15:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","19/11/2020","","Reunião para tratar sobre Campanha informativa com a temática das pessoas com doenças raras.","Videoconferência.","15:00","16:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","19/11/2020","","Projetos/Vídeos do Programa Pátria Voluntária.","Palácio do Planalto, anexo I, térreo, ala A, sala 111.","17:00","18:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","19/11/2020","","Estratégia de Comunicação.","Palácio do Planalto, 2ª andar, sala 206.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","19/11/2020","","Discutir sobre o Decreto de Política de Comunicação.","Palácio do Planalto, 2º andar, sala 206.","16:00","17:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","20/11/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","20/11/2020","","Alinhamento agenda PR - GAI / SECOM.","Palácio do Planalto, 4º andar, sala 97.","14:00","15:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","20/11/2020","","Planejamento  de  2021.","Videoconferência.","11:00","12:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","23/11/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","24/11/2020","","Atualização da logo - Rodovida.","Esplanada dos Ministérios, bloco A, 6º andar, sala 641.","10:00","11:00","","Atualização da logo - Rodovida"
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","25/11/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","25/11/2020","","Reunião de Comunicação sobre a COVID-19.","Palácio do Planalto, 2º andar, sala 206.","18:00","19:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","26/11/2020","","Reunião com a Coordenadora-Geral de Eventos Juliana Borges Tôrres.","Palácio do Planalto, 2º andar, sala 206.","15:00","16:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","26/11/2020","","Plano de comunicação da Amazônia.","Palácio do Planalto, 2º andar, sala 206.","17:00","18:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","26/11/2020","","Reunião preparatória para o Evento SICOM.","Palácio do Planalto, 2º andar, sala 206.","10:30","11:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","27/11/2020","","Mensagem Presidencial - Treinamento Módulo Governa.","Videoconferência.","15:30","18:30","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","27/11/2020","","Reunião Virtual do Comitê de Crise do Coronavírus.","Palácio do Planalto, 4º andar, sala 97.","10:00","11:00","",""
"Diretora do Departamento de Articulação e Estratégia de Comunicação","","Ministéro das Comunicações","Roberta Ramaldes Toscano","01/12/2020","","Reunião da Diretoria Colegiada.","Palácio do Planalto, 2º andar, sala 205.","15:00","16:00","",""
