"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","28/01/2021","","Presidente da Rede CNT, Flávio de Castro Martinez, e o vice-presidente Institucional, Rodrigo Martinez","Ministério da Comunicações","09:30","10:30","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","29/01/2021","","Despacho interno","Ascom 902","08:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","29/01/2021","","Despacho interno","Ascom 902","14:00","20:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","29/01/2021","","Nova minuta TED - ASCOM","Ascom 902","11:00","12:00","Shismenia Oliveira, Monica Harada, Adriana Oliveira",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","01/02/2021","","Despacho interno","Ascom 902","08:00","20:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","02/02/2021","","Despacho Interno","Ascom 902","15:00","10:26","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","03/02/2021","","Reunião com Diretoria de Marketing do Banco do Brasil","Sala de reunião - Gabinete do Ministro","15:00","15:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","03/02/2021","","Despacho Interno","Ascom Sala 902","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","04/02/2021","","Reunião TELEBRAS","Gabinete do Ministro sala 900","11:30","11:30","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","04/02/2021","","Reunião sobre Contrato BR-MAIS","Esplanada dos Ministério bloco R sala 804","17:30","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","05/02/2021","","Despacho Interno","Sala 902 - ASCOM","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","08/02/2021","","Despacho Interno","Ascom 902","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","09/02/2021","","Despacho Interno","Home office","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","10/02/2021","","Despacho Interno","Ascom Sala 902","15:00","15:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","10/02/2021","","Reunião do CA da Visiona","via Teams ou Webex","10:00","12:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","11/02/2021","","Workshop sobre aspectos legais e técnicos do leilão 5G e reflexos nas políticas públicas (Mediadores Maximiliano e José Afonso)","Salão Nobre - MCOM","16:30","00:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","11/02/2021","","Reunião com o Sr. João Henrique Ascom/Telebras","Ascom 902","11:00","11:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","12/02/2021","","Reunião de pauta da Ascom","Ascom Sala 902","15:00","15:00","",""
"Chefe da Assessoria Especial de Comunicação Social","","Ministéro das Comunicações","Priscila Costa e Silva","17/02/2021","","Despacho Interno","Ascom 902","15:00","15:00","",""
